in s,C1 in V
-2.9645513E+01,4.265231E-01
-2.9645056E+01,4.267268E-01
-2.9644598E+01,4.285602E-01
-2.9644140E+01,4.263466E-01
-2.9643682E+01,4.264280E-01
-2.9643225E+01,4.277997E-01
-2.9642767E+01,4.246490E-01
-2.9642309E+01,4.253688E-01
-2.9641851E+01,4.247712E-01
-2.9641394E+01,4.257354E-01
-2.9640936E+01,4.271206E-01
-2.9640478E+01,4.250972E-01
-2.9640020E+01,4.245675E-01
-2.9639562E+01,4.283429E-01
-2.9639105E+01,4.263058E-01
-2.9638647E+01,4.251379E-01
-2.9638189E+01,4.267947E-01
-2.9637731E+01,4.256540E-01
-2.9637274E+01,4.281392E-01
-2.9636816E+01,4.261293E-01
-2.9636358E+01,4.245675E-01
-2.9635900E+01,4.254910E-01
-2.9635443E+01,4.267540E-01
-2.9634985E+01,4.262243E-01
-2.9634527E+01,4.262515E-01
-2.9634069E+01,4.279490E-01
-2.9633611E+01,4.279355E-01
-2.9633154E+01,4.272700E-01
-2.9632696E+01,4.245947E-01
-2.9632238E+01,4.253009E-01
-2.9631780E+01,4.286552E-01
-2.9631323E+01,4.278811E-01
-2.9630865E+01,4.268626E-01
-2.9630407E+01,4.247984E-01
-2.9629949E+01,4.271614E-01
-2.9629492E+01,4.250428E-01
-2.9629034E+01,4.240786E-01
-2.9628576E+01,4.267540E-01
-2.9628118E+01,4.253416E-01
-2.9627660E+01,4.249614E-01
-2.9627203E+01,4.249478E-01
-2.9626745E+01,4.251243E-01
-2.9626287E+01,4.271750E-01
-2.9625829E+01,4.277318E-01
-2.9625372E+01,4.270527E-01
-2.9624914E+01,4.270120E-01
-2.9624456E+01,4.298503E-01
-2.9623998E+01,4.274194E-01
-2.9623541E+01,4.246219E-01
-2.9623083E+01,4.275280E-01
-2.9622625E+01,4.267404E-01
-2.9622167E+01,4.270527E-01
-2.9621710E+01,4.270935E-01
-2.9621252E+01,4.256947E-01
-2.9620794E+01,4.263601E-01
-2.9620336E+01,4.262243E-01
-2.9619878E+01,4.242688E-01
-2.9619421E+01,4.262651E-01
-2.9618963E+01,4.223132E-01
-2.9618505E+01,4.261157E-01
-2.9618047E+01,4.248391E-01
-2.9617590E+01,4.252466E-01
-2.9617132E+01,4.247984E-01
-2.9616674E+01,4.269441E-01
-2.9616216E+01,4.265367E-01
-2.9615759E+01,4.293342E-01
-2.9615301E+01,4.284922E-01
-2.9614843E+01,4.279898E-01
-2.9614385E+01,4.265774E-01
-2.9613927E+01,4.264959E-01
-2.9613470E+01,4.260478E-01
-2.9613012E+01,4.273922E-01
-2.9612554E+01,4.270799E-01
-2.9612096E+01,4.273243E-01
-2.9611639E+01,4.279355E-01
-2.9611181E+01,4.264824E-01
-2.9610723E+01,4.266317E-01
-2.9610265E+01,4.242552E-01
-2.9609808E+01,4.258305E-01
-2.9609350E+01,4.234811E-01
-2.9608892E+01,4.259799E-01
-2.9608434E+01,4.261429E-01
-2.9607976E+01,4.265910E-01
-2.9607519E+01,4.277725E-01
-2.9607061E+01,4.272700E-01
-2.9606603E+01,4.275009E-01
-2.9606145E+01,4.286688E-01
-2.9605688E+01,4.266861E-01
-2.9605230E+01,4.276503E-01
-2.9604772E+01,4.271478E-01
-2.9604314E+01,4.255182E-01
-2.9603857E+01,4.268219E-01
-2.9603399E+01,4.269713E-01
-2.9602941E+01,4.283429E-01
-2.9602483E+01,4.279490E-01
-2.9602025E+01,4.271478E-01
-2.9601568E+01,4.275280E-01
-2.9601110E+01,4.268083E-01
-2.9600652E+01,4.263466E-01
-2.9600194E+01,4.250021E-01
-2.9599737E+01,4.253824E-01
-2.9599279E+01,4.269305E-01
-2.9598821E+01,4.288997E-01
-2.9598363E+01,4.264959E-01
-2.9597906E+01,4.275824E-01
-2.9597448E+01,4.301355E-01
-2.9596990E+01,4.279490E-01
-2.9596532E+01,4.279626E-01
-2.9596075E+01,4.292663E-01
-2.9595617E+01,4.281527E-01
-2.9595159E+01,4.280577E-01
-2.9594701E+01,4.251922E-01
-2.9594243E+01,4.279083E-01
-2.9593786E+01,4.270256E-01
-2.9593328E+01,4.273379E-01
-2.9592870E+01,4.264145E-01
-2.9592412E+01,4.292120E-01
-2.9591955E+01,4.290762E-01
-2.9591497E+01,4.271342E-01
-2.9591039E+01,4.277589E-01
-2.9590581E+01,4.271206E-01
-2.9590124E+01,4.285602E-01
-2.9589666E+01,4.279762E-01
-2.9589208E+01,4.267132E-01
-2.9588750E+01,4.274873E-01
-2.9588292E+01,4.288589E-01
-2.9587835E+01,4.283972E-01
-2.9587377E+01,4.282614E-01
-2.9586919E+01,4.283157E-01
-2.9586461E+01,4.282750E-01
-2.9586004E+01,4.270663E-01
-2.9585546E+01,4.262108E-01
-2.9585088E+01,4.273379E-01
-2.9584630E+01,4.268898E-01
-2.9584173E+01,4.283836E-01
-2.9583715E+01,4.272564E-01
-2.9583257E+01,4.281256E-01
-2.9582799E+01,4.271750E-01
-2.9582341E+01,4.283157E-01
-2.9581884E+01,4.275280E-01
-2.9581426E+01,4.270663E-01
-2.9580968E+01,4.293342E-01
-2.9580510E+01,4.292799E-01
-2.9580053E+01,4.263737E-01
-2.9579595E+01,4.279355E-01
-2.9579137E+01,4.282071E-01
-2.9578679E+01,4.291848E-01
-2.9578222E+01,4.267675E-01
-2.9577764E+01,4.263330E-01
-2.9577306E+01,4.276231E-01
-2.9576848E+01,4.269577E-01
-2.9576390E+01,4.285466E-01
-2.9575933E+01,4.252873E-01
-2.9575475E+01,4.266725E-01
-2.9575017E+01,4.265910E-01
-2.9574559E+01,4.258305E-01
-2.9574102E+01,4.277046E-01
-2.9573644E+01,4.288318E-01
-2.9573186E+01,4.283836E-01
-2.9572728E+01,4.275280E-01
-2.9572271E+01,4.261429E-01
-2.9571813E+01,4.270527E-01
-2.9571355E+01,4.293071E-01
-2.9570897E+01,4.269441E-01
-2.9570439E+01,4.271478E-01
-2.9569982E+01,4.286688E-01
-2.9569524E+01,4.271885E-01
-2.9569066E+01,4.282342E-01
-2.9568608E+01,4.267540E-01
-2.9568151E+01,4.293886E-01
-2.9567693E+01,4.271885E-01
-2.9567235E+01,4.265367E-01
-2.9566777E+01,4.251243E-01
-2.9566320E+01,4.254367E-01
-2.9565862E+01,4.268898E-01
-2.9565404E+01,4.251243E-01
-2.9564946E+01,4.266182E-01
-2.9564489E+01,4.257898E-01
-2.9564031E+01,4.261564E-01
-2.9563573E+01,4.256268E-01
-2.9563115E+01,4.280169E-01
-2.9562657E+01,4.264145E-01
-2.9562200E+01,4.282071E-01
-2.9561742E+01,4.255453E-01
-2.9561284E+01,4.271206E-01
-2.9560826E+01,4.263058E-01
-2.9560369E+01,4.269984E-01
-2.9559911E+01,4.260206E-01
-2.9559453E+01,4.267540E-01
-2.9558995E+01,4.263330E-01
-2.9558538E+01,4.281256E-01
-2.9558080E+01,4.266725E-01
-2.9557622E+01,4.260206E-01
-2.9557164E+01,4.282750E-01
-2.9556706E+01,4.251651E-01
-2.9556249E+01,4.235762E-01
-2.9555791E+01,4.265503E-01
-2.9555333E+01,4.269169E-01
-2.9554875E+01,4.270799E-01
-2.9554418E+01,4.267404E-01
-2.9553960E+01,4.249478E-01
-2.9553502E+01,4.270120E-01
-2.9553044E+01,4.284243E-01
-2.9552587E+01,4.263330E-01
-2.9552129E+01,4.284651E-01
-2.9551671E+01,4.270392E-01
-2.9551213E+01,4.237799E-01
-2.9550755E+01,4.270120E-01
-2.9550298E+01,4.272429E-01
-2.9549840E+01,4.268083E-01
-2.9549382E+01,4.263737E-01
-2.9548924E+01,4.257219E-01
-2.9548467E+01,4.261021E-01
-2.9548009E+01,4.272972E-01
-2.9547551E+01,4.254910E-01
-2.9547093E+01,4.258577E-01
-2.9546636E+01,4.261293E-01
-2.9546178E+01,4.266317E-01
-2.9545720E+01,4.250836E-01
-2.9545262E+01,4.255589E-01
-2.9544804E+01,4.266725E-01
-2.9544347E+01,4.274873E-01
-2.9543889E+01,4.273379E-01
-2.9543431E+01,4.249478E-01
-2.9542973E+01,4.263194E-01
-2.9542516E+01,4.286009E-01
-2.9542058E+01,4.270799E-01
-2.9541600E+01,4.248663E-01
-2.9541142E+01,4.251379E-01
-2.9540685E+01,4.254910E-01
-2.9540227E+01,4.252601E-01
-2.9539769E+01,4.264824E-01
-2.9539311E+01,4.252466E-01
-2.9538854E+01,4.265910E-01
-2.9538396E+01,4.251243E-01
-2.9537938E+01,4.251107E-01
-2.9537480E+01,4.264280E-01
-2.9537022E+01,4.267268E-01
-2.9536565E+01,4.262922E-01
-2.9536107E+01,4.270120E-01
-2.9535649E+01,4.278811E-01
-2.9535191E+01,4.292256E-01
-2.9534734E+01,4.277453E-01
-2.9534276E+01,4.260478E-01
-2.9533818E+01,4.273651E-01
-2.9533360E+01,4.267132E-01
-2.9532903E+01,4.272021E-01
-2.9532445E+01,4.242688E-01
-2.9531987E+01,4.261836E-01
-2.9531529E+01,4.263330E-01
-2.9531071E+01,4.249614E-01
-2.9530614E+01,4.246083E-01
-2.9530156E+01,4.258984E-01
-2.9529698E+01,4.260478E-01
-2.9529240E+01,4.253009E-01
-2.9528783E+01,4.254231E-01
-2.9528325E+01,4.279626E-01
-2.9527867E+01,4.260750E-01
-2.9527409E+01,4.269305E-01
-2.9526952E+01,4.258984E-01
-2.9526494E+01,4.278132E-01
-2.9526036E+01,4.285466E-01
-2.9525578E+01,4.276367E-01
-2.9525120E+01,4.258848E-01
-2.9524663E+01,4.291305E-01
-2.9524205E+01,4.272564E-01
-2.9523747E+01,4.266453E-01
-2.9523289E+01,4.252601E-01
-2.9522832E+01,4.249478E-01
-2.9522374E+01,4.286145E-01
-2.9521916E+01,4.264824E-01
-2.9521458E+01,4.245811E-01
-2.9521001E+01,4.277861E-01
-2.9520543E+01,4.279083E-01
-2.9520085E+01,4.254503E-01
-2.9519627E+01,4.260206E-01
-2.9519169E+01,4.238342E-01
-2.9518712E+01,4.284651E-01
-2.9518254E+01,4.272021E-01
-2.9517796E+01,4.260750E-01
-2.9517338E+01,4.290083E-01
-2.9516881E+01,4.276367E-01
-2.9516423E+01,4.261564E-01
-2.9515965E+01,4.273243E-01
-2.9515507E+01,4.274466E-01
-2.9515050E+01,4.281527E-01
-2.9514592E+01,4.239157E-01
-2.9514134E+01,4.270120E-01
-2.9513676E+01,4.264280E-01
-2.9513218E+01,4.287774E-01
-2.9512761E+01,4.273515E-01
-2.9512303E+01,4.250293E-01
-2.9511845E+01,4.268219E-01
-2.9511387E+01,4.281799E-01
-2.9510930E+01,4.285466E-01
-2.9510472E+01,4.257490E-01
-2.9510014E+01,4.283564E-01
-2.9509556E+01,4.279898E-01
-2.9509099E+01,4.258848E-01
-2.9508641E+01,4.258984E-01
-2.9508183E+01,4.277453E-01
-2.9507725E+01,4.288318E-01
-2.9507268E+01,4.267811E-01
-2.9506810E+01,4.261700E-01
-2.9506352E+01,4.280577E-01
-2.9505894E+01,4.291713E-01
-2.9505436E+01,4.257762E-01
-2.9504979E+01,4.289132E-01
-2.9504521E+01,4.262651E-01
-2.9504063E+01,4.285058E-01
-2.9503605E+01,4.252873E-01
-2.9503148E+01,4.267540E-01
-2.9502690E+01,4.286416E-01
-2.9502232E+01,4.283972E-01
-2.9501774E+01,4.283021E-01
-2.9501317E+01,4.272972E-01
-2.9500859E+01,4.278540E-01
-2.9500401E+01,4.278404E-01
-2.9499943E+01,4.255317E-01
-2.9499485E+01,4.283700E-01
-2.9499028E+01,4.283293E-01
-2.9498570E+01,4.288046E-01
-2.9498112E+01,4.266861E-01
-2.9497654E+01,4.255589E-01
-2.9497197E+01,4.277182E-01
-2.9496739E+01,4.277453E-01
-2.9496281E+01,4.269034E-01
-2.9495823E+01,4.259527E-01
-2.9495366E+01,4.284108E-01
-2.9494908E+01,4.271342E-01
-2.9494450E+01,4.277453E-01
-2.9493992E+01,4.277589E-01
-2.9493534E+01,4.280169E-01
-2.9493077E+01,4.282750E-01
-2.9492619E+01,4.271478E-01
-2.9492161E+01,4.279626E-01
-2.9491703E+01,4.275280E-01
-2.9491246E+01,4.279490E-01
-2.9490788E+01,4.281799E-01
-2.9490330E+01,4.274466E-01
-2.9489872E+01,4.295379E-01
-2.9489415E+01,4.285466E-01
-2.9488957E+01,4.263194E-01
-2.9488499E+01,4.292392E-01
-2.9488041E+01,4.274601E-01
-2.9487583E+01,4.272700E-01
-2.9487126E+01,4.250700E-01
-2.9486668E+01,4.260750E-01
-2.9486210E+01,4.290762E-01
-2.9485752E+01,4.248799E-01
-2.9485295E+01,4.262922E-01
-2.9484837E+01,4.284515E-01
-2.9484379E+01,4.263601E-01
-2.9483921E+01,4.264416E-01
-2.9483464E+01,4.267268E-01
-2.9483006E+01,4.280713E-01
-2.9482548E+01,4.278947E-01
-2.9482090E+01,4.278268E-01
-2.9481633E+01,4.254774E-01
-2.9481175E+01,4.273922E-01
-2.9480717E+01,4.276231E-01
-2.9480259E+01,4.280169E-01
-2.9479801E+01,4.258848E-01
-2.9479344E+01,4.286416E-01
-2.9478886E+01,4.273787E-01
-2.9478428E+01,4.256947E-01
-2.9477970E+01,4.275824E-01
-2.9477513E+01,4.268762E-01
-2.9477055E+01,4.267947E-01
-2.9476597E+01,4.247848E-01
-2.9476139E+01,4.253280E-01
-2.9475682E+01,4.268354E-01
-2.9475224E+01,4.281935E-01
-2.9474766E+01,4.260885E-01
-2.9474308E+01,4.269034E-01
-2.9473850E+01,4.295108E-01
-2.9473393E+01,4.280305E-01
-2.9472935E+01,4.256947E-01
-2.9472477E+01,4.262379E-01
-2.9472019E+01,4.267268E-01
-2.9471562E+01,4.257626E-01
-2.9471104E+01,4.259935E-01
-2.9470646E+01,4.276367E-01
-2.9470188E+01,4.272429E-01
-2.9469731E+01,4.280305E-01
-2.9469273E+01,4.242280E-01
-2.9468815E+01,4.255317E-01
-2.9468357E+01,4.262787E-01
-2.9467899E+01,4.255046E-01
-2.9467442E+01,4.256132E-01
-2.9466984E+01,4.279219E-01
-2.9466526E+01,4.281120E-01
-2.9466068E+01,4.266589E-01
-2.9465611E+01,4.257626E-01
-2.9465153E+01,4.237799E-01
-2.9464695E+01,4.279626E-01
-2.9464237E+01,4.281256E-01
-2.9463780E+01,4.258577E-01
-2.9463322E+01,4.260750E-01
-2.9462864E+01,4.283293E-01
-2.9462406E+01,4.267132E-01
-2.9461948E+01,4.248799E-01
-2.9461491E+01,4.255725E-01
-2.9461033E+01,4.261700E-01
-2.9460575E+01,4.255453E-01
-2.9460117E+01,4.274601E-01
-2.9459660E+01,4.249749E-01
-2.9459202E+01,4.264145E-01
-2.9458744E+01,4.255317E-01
-2.9458286E+01,4.258169E-01
-2.9457829E+01,4.273515E-01
-2.9457371E+01,4.276095E-01
-2.9456913E+01,4.249478E-01
-2.9456455E+01,4.263466E-01
-2.9455997E+01,4.260342E-01
-2.9455540E+01,4.281392E-01
-2.9455082E+01,4.272700E-01
-2.9454624E+01,4.262515E-01
-2.9454166E+01,4.257898E-01
-2.9453709E+01,4.259120E-01
-2.9453251E+01,4.252601E-01
-2.9452793E+01,4.237935E-01
-2.9452335E+01,4.254774E-01
-2.9451878E+01,4.260614E-01
-2.9451420E+01,4.271750E-01
-2.9450962E+01,4.255589E-01
-2.9450504E+01,4.257762E-01
-2.9450047E+01,4.265095E-01
-2.9449589E+01,4.256675E-01
-2.9449131E+01,4.244589E-01
-2.9448673E+01,4.243774E-01
-2.9448215E+01,4.270120E-01
-2.9447758E+01,4.276638E-01
-2.9447300E+01,4.251922E-01
-2.9446842E+01,4.250293E-01
-2.9446384E+01,4.278811E-01
-2.9445927E+01,4.267811E-01
-2.9445469E+01,4.266589E-01
-2.9445011E+01,4.275552E-01
-2.9444553E+01,4.268490E-01
-2.9444096E+01,4.243231E-01
-2.9443638E+01,4.244996E-01
-2.9443180E+01,4.254774E-01
-2.9442722E+01,4.253280E-01
-2.9442264E+01,4.255589E-01
-2.9441807E+01,4.253416E-01
-2.9441349E+01,4.267811E-01
-2.9440891E+01,4.261836E-01
-2.9440433E+01,4.266996E-01
-2.9439976E+01,4.246219E-01
-2.9439518E+01,4.259527E-01
-2.9439060E+01,4.294157E-01
-2.9438602E+01,4.266453E-01
-2.9438145E+01,4.265367E-01
-2.9437687E+01,4.278404E-01
-2.9437229E+01,4.263194E-01
-2.9436771E+01,4.269034E-01
-2.9436313E+01,4.255725E-01
-2.9435856E+01,4.248256E-01
-2.9435398E+01,4.287774E-01
-2.9434940E+01,4.278404E-01
-2.9434482E+01,4.247033E-01
-2.9434025E+01,4.265367E-01
-2.9433567E+01,4.258577E-01
-2.9433109E+01,4.268219E-01
-2.9432651E+01,4.247169E-01
-2.9432194E+01,4.252194E-01
-2.9431736E+01,4.275416E-01
-2.9431278E+01,4.274194E-01
-2.9430820E+01,4.255725E-01
-2.9430362E+01,4.249070E-01
-2.9429905E+01,4.271206E-01
-2.9429447E+01,4.269713E-01
-2.9428989E+01,4.259527E-01
-2.9428531E+01,4.270935E-01
-2.9428074E+01,4.280848E-01
-2.9427616E+01,4.274194E-01
-2.9427158E+01,4.258848E-01
-2.9426700E+01,4.257898E-01
-2.9426243E+01,4.293071E-01
-2.9425785E+01,4.279762E-01
-2.9425327E+01,4.269577E-01
-2.9424869E+01,4.257762E-01
-2.9424412E+01,4.278540E-01
-2.9423954E+01,4.271614E-01
-2.9423496E+01,4.264824E-01
-2.9423038E+01,4.272021E-01
-2.9422580E+01,4.295651E-01
-2.9422123E+01,4.284787E-01
-2.9421665E+01,4.284787E-01
-2.9421207E+01,4.267947E-01
-2.9420749E+01,4.280441E-01
-2.9420292E+01,4.268219E-01
-2.9419834E+01,4.271885E-01
-2.9419376E+01,4.268354E-01
-2.9418918E+01,4.278811E-01
-2.9418461E+01,4.266996E-01
-2.9418003E+01,4.253552E-01
-2.9417545E+01,4.255725E-01
-2.9417087E+01,4.269305E-01
-2.9416629E+01,4.284379E-01
-2.9416172E+01,4.272021E-01
-2.9415714E+01,4.283700E-01
-2.9415256E+01,4.274194E-01
-2.9414798E+01,4.286281E-01
-2.9414341E+01,4.264009E-01
-2.9413883E+01,4.281527E-01
-2.9413425E+01,4.291577E-01
-2.9412967E+01,4.277725E-01
-2.9412510E+01,4.259935E-01
-2.9412052E+01,4.286281E-01
-2.9411594E+01,4.288318E-01
-2.9411136E+01,4.265367E-01
-2.9410678E+01,4.273243E-01
-2.9410221E+01,4.283564E-01
-2.9409763E+01,4.267404E-01
-2.9409305E+01,4.271614E-01
-2.9408847E+01,4.243367E-01
-2.9408390E+01,4.273108E-01
-2.9407932E+01,4.285737E-01
-2.9407474E+01,4.274873E-01
-2.9407016E+01,4.264009E-01
-2.9406559E+01,4.271614E-01
-2.9406101E+01,4.283700E-01
-2.9405643E+01,4.281120E-01
-2.9405185E+01,4.263330E-01
-2.9404727E+01,4.263466E-01
-2.9404270E+01,4.293478E-01
-2.9403812E+01,4.261972E-01
-2.9403354E+01,4.280169E-01
-2.9402896E+01,4.297552E-01
-2.9402439E+01,4.277861E-01
-2.9401981E+01,4.287503E-01
-2.9401523E+01,4.276638E-01
-2.9401065E+01,4.266861E-01
-2.9400608E+01,4.296737E-01
-2.9400150E+01,4.272293E-01
-2.9399692E+01,4.272700E-01
-2.9399234E+01,4.271071E-01
-2.9398776E+01,4.279626E-01
-2.9398319E+01,4.261429E-01
-2.9397861E+01,4.272157E-01
-2.9397403E+01,4.251651E-01
-2.9396945E+01,4.282750E-01
-2.9396488E+01,4.282478E-01
-2.9396030E+01,4.274601E-01
-2.9395572E+01,4.269441E-01
-2.9395114E+01,4.272972E-01
-2.9394657E+01,4.273651E-01
-2.9394199E+01,4.259935E-01
-2.9393741E+01,4.275552E-01
-2.9393283E+01,4.274466E-01
-2.9392826E+01,4.285058E-01
-2.9392368E+01,4.269577E-01
-2.9391910E+01,4.282071E-01
-2.9391452E+01,4.283700E-01
-2.9390994E+01,4.280577E-01
-2.9390537E+01,4.288046E-01
-2.9390079E+01,4.269848E-01
-2.9389621E+01,4.281799E-01
-2.9389163E+01,4.277997E-01
-2.9388706E+01,4.259256E-01
-2.9388248E+01,4.264145E-01
-2.9387790E+01,4.285602E-01
-2.9387332E+01,4.281527E-01
-2.9386875E+01,4.268626E-01
-2.9386417E+01,4.260206E-01
-2.9385959E+01,4.254095E-01
-2.9385501E+01,4.263601E-01
-2.9385043E+01,4.276231E-01
-2.9384586E+01,4.266725E-01
-2.9384128E+01,4.289947E-01
-2.9383670E+01,4.257898E-01
-2.9383212E+01,4.268490E-01
-2.9382755E+01,4.255725E-01
-2.9382297E+01,4.273108E-01
-2.9381839E+01,4.267811E-01
-2.9381381E+01,4.254910E-01
-2.9380924E+01,4.290626E-01
-2.9380466E+01,4.279219E-01
-2.9380008E+01,4.250972E-01
-2.9379550E+01,4.262515E-01
-2.9379092E+01,4.269305E-01
-2.9378635E+01,4.278811E-01
-2.9378177E+01,4.285194E-01
-2.9377719E+01,4.257219E-01
-2.9377261E+01,4.285602E-01
-2.9376804E+01,4.263466E-01
-2.9376346E+01,4.242959E-01
-2.9375888E+01,4.260750E-01
-2.9375430E+01,4.283157E-01
-2.9374973E+01,4.273379E-01
-2.9374515E+01,4.258305E-01
-2.9374057E+01,4.256947E-01
-2.9373599E+01,4.251107E-01
-2.9373141E+01,4.263330E-01
-2.9372684E+01,4.236984E-01
-2.9372226E+01,4.276367E-01
-2.9371768E+01,4.261293E-01
-2.9371310E+01,4.267675E-01
-2.9370853E+01,4.243503E-01
-2.9370395E+01,4.264959E-01
-2.9369937E+01,4.272157E-01
-2.9369479E+01,4.264552E-01
-2.9369022E+01,4.276367E-01
-2.9368564E+01,4.271071E-01
-2.9368106E+01,4.246762E-01
-2.9367648E+01,4.249478E-01
-2.9367191E+01,4.245404E-01
-2.9366733E+01,4.269034E-01
-2.9366275E+01,4.258169E-01
-2.9365817E+01,4.237935E-01
-2.9365359E+01,4.238206E-01
-2.9364902E+01,4.275552E-01
-2.9364444E+01,4.262651E-01
-2.9363986E+01,4.250564E-01
-2.9363528E+01,4.249478E-01
-2.9363071E+01,4.258305E-01
-2.9362613E+01,4.272564E-01
-2.9362155E+01,4.240922E-01
-2.9361697E+01,4.254774E-01
-2.9361240E+01,4.280034E-01
-2.9360782E+01,4.262108E-01
-2.9360324E+01,4.250836E-01
-2.9359866E+01,4.269713E-01
-2.9359408E+01,4.273515E-01
-2.9358951E+01,4.260885E-01
-2.9358493E+01,4.255317E-01
-2.9358035E+01,4.261293E-01
-2.9357577E+01,4.268490E-01
-2.9357120E+01,4.250564E-01
-2.9356662E+01,4.247984E-01
-2.9356204E+01,4.261429E-01
-2.9355746E+01,4.267540E-01
-2.9355289E+01,4.243095E-01
-2.9354831E+01,4.255453E-01
-2.9354373E+01,4.258033E-01
-2.9353915E+01,4.257898E-01
-2.9353457E+01,4.269441E-01
-2.9353000E+01,4.262515E-01
-2.9352542E+01,4.277997E-01
-2.9352084E+01,4.271206E-01
-2.9351626E+01,4.240107E-01
-2.9351169E+01,4.262651E-01
-2.9350711E+01,4.257490E-01
-2.9350253E+01,4.264552E-01
-2.9349795E+01,4.256132E-01
-2.9349338E+01,4.259799E-01
-2.9348880E+01,4.242688E-01
-2.9348422E+01,4.259799E-01
-2.9347964E+01,4.262515E-01
-2.9347506E+01,4.275688E-01
-2.9347049E+01,4.276231E-01
-2.9346591E+01,4.290762E-01
-2.9346133E+01,4.254367E-01
-2.9345675E+01,4.245947E-01
-2.9345218E+01,4.260342E-01
-2.9344760E+01,4.243638E-01
-2.9344302E+01,4.284243E-01
-2.9343844E+01,4.258848E-01
-2.9343387E+01,4.257354E-01
-2.9342929E+01,4.283293E-01
-2.9342471E+01,4.272972E-01
-2.9342013E+01,4.256811E-01
-2.9341555E+01,4.266453E-01
-2.9341098E+01,4.275824E-01
-2.9340640E+01,4.265503E-01
-2.9340182E+01,4.262515E-01
-2.9339724E+01,4.247033E-01
-2.9339267E+01,4.237391E-01
-2.9338809E+01,4.261157E-01
-2.9338351E+01,4.237527E-01
-2.9337893E+01,4.253280E-01
-2.9337436E+01,4.281527E-01
-2.9336978E+01,4.271478E-01
-2.9336520E+01,4.264280E-01
-2.9336062E+01,4.264145E-01
-2.9335605E+01,4.261700E-01
-2.9335147E+01,4.272700E-01
-2.9334689E+01,4.259527E-01
-2.9334231E+01,4.276774E-01
-2.9333773E+01,4.284651E-01
-2.9333316E+01,4.279083E-01
-2.9332858E+01,4.262922E-01
-2.9332400E+01,4.271206E-01
-2.9331942E+01,4.295515E-01
-2.9331485E+01,4.291441E-01
-2.9331027E+01,4.276503E-01
-2.9330569E+01,4.269169E-01
-2.9330111E+01,4.286416E-01
-2.9329654E+01,4.263058E-01
-2.9329196E+01,4.254910E-01
-2.9328738E+01,4.269305E-01
-2.9328280E+01,4.287231E-01
-2.9327822E+01,4.282614E-01
-2.9327365E+01,4.286552E-01
-2.9326907E+01,4.281120E-01
-2.9326449E+01,4.279762E-01
-2.9325991E+01,4.269713E-01
-2.9325534E+01,4.247305E-01
-2.9325076E+01,4.274058E-01
-2.9324618E+01,4.281120E-01
-2.9324160E+01,4.269984E-01
-2.9323703E+01,4.267811E-01
-2.9323245E+01,4.284651E-01
-2.9322787E+01,4.267268E-01
-2.9322329E+01,4.286009E-01
-2.9321871E+01,4.274330E-01
-2.9321414E+01,4.286145E-01
-2.9320956E+01,4.281527E-01
-2.9320498E+01,4.269034E-01
-2.9320040E+01,4.257354E-01
-2.9319583E+01,4.280577E-01
-2.9319125E+01,4.280848E-01
-2.9318667E+01,4.273515E-01
-2.9318209E+01,4.276367E-01
-2.9317752E+01,4.272836E-01
-2.9317294E+01,4.283157E-01
-2.9316836E+01,4.284515E-01
-2.9316378E+01,4.285873E-01
-2.9315920E+01,4.276367E-01
-2.9315463E+01,4.279762E-01
-2.9315005E+01,4.294429E-01
-2.9314547E+01,4.267947E-01
-2.9314089E+01,4.271614E-01
-2.9313632E+01,4.290083E-01
-2.9313174E+01,4.273787E-01
-2.9312716E+01,4.281663E-01
-2.9312258E+01,4.266317E-01
-2.9311801E+01,4.292392E-01
-2.9311343E+01,4.284787E-01
-2.9310885E+01,4.270120E-01
-2.9310427E+01,4.270392E-01
-2.9309970E+01,4.266725E-01
-2.9309512E+01,4.281256E-01
-2.9309054E+01,4.272021E-01
-2.9308596E+01,4.268898E-01
-2.9308138E+01,4.298639E-01
-2.9307681E+01,4.278132E-01
-2.9307223E+01,4.251651E-01
-2.9306765E+01,4.279219E-01
-2.9306307E+01,4.267404E-01
-2.9305850E+01,4.262379E-01
-2.9305392E+01,4.257762E-01
-2.9304934E+01,4.261700E-01
-2.9304476E+01,4.279898E-01
-2.9304019E+01,4.251515E-01
-2.9303561E+01,4.251922E-01
-2.9303103E+01,4.276231E-01
-2.9302645E+01,4.281799E-01
-2.9302187E+01,4.253959E-01
-2.9301730E+01,4.269305E-01
-2.9301272E+01,4.284922E-01
-2.9300814E+01,4.280169E-01
-2.9300356E+01,4.251243E-01
-2.9299899E+01,4.267132E-01
-2.9299441E+01,4.275824E-01
-2.9298983E+01,4.297009E-01
-2.9298525E+01,4.274466E-01
-2.9298068E+01,4.264145E-01
-2.9297610E+01,4.266453E-01
-2.9297152E+01,4.260885E-01
-2.9296694E+01,4.269441E-01
-2.9296236E+01,4.242688E-01
-2.9295779E+01,4.254503E-01
-2.9295321E+01,4.274058E-01
-2.9294863E+01,4.253552E-01
-2.9294405E+01,4.262243E-01
-2.9293948E+01,4.246898E-01
-2.9293490E+01,4.269848E-01
-2.9293032E+01,4.276367E-01
-2.9292574E+01,4.263466E-01
-2.9292117E+01,4.274737E-01
-2.9291659E+01,4.269305E-01
-2.9291201E+01,4.275009E-01
-2.9290743E+01,4.273922E-01
-2.9290285E+01,4.258984E-01
