in s,C1 in V,C3 in V,C4 in V
-1.1930245E+02,7.472903E-01,-1.8569946E-01,1.4514923E+00
-1.1930062E+02,7.471409E-01,-2.8671265E-01,1.4545441E+00
-1.1929879E+02,7.469915E-01,-2.8976440E-01,1.4530182E+00
-1.1929696E+02,7.470187E-01,-3.0899048E-01,1.4545441E+00
-1.1929513E+02,7.469101E-01,-2.4765015E-01,1.4583588E+00
-1.1929330E+02,7.469508E-01,-2.2567749E-01,1.4652252E+00
-1.1929147E+02,7.470594E-01,-2.8610229E-01,1.4575958E+00
-1.1928964E+02,7.471953E-01,-3.8711548E-01,1.4568329E+00
-1.1928781E+02,7.471681E-01,-4.5150757E-01,1.4598846E+00
-1.1928597E+02,7.470730E-01,-2.4398804E-01,1.4614105E+00
-1.1928414E+02,7.471409E-01,-2.5466919E-01,1.4606476E+00
-1.1928231E+02,7.471138E-01,-3.0624390E-01,1.4568329E+00
-1.1928048E+02,7.469780E-01,-3.3645630E-01,1.4537811E+00
-1.1927865E+02,7.468557E-01,-3.5842896E-01,1.4553070E+00
-1.1927682E+02,7.468014E-01,-1.6586304E-01,1.4507294E+00
-1.1927499E+02,7.467199E-01,-1.3107300E-01,1.4507294E+00
-1.1927316E+02,7.466520E-01,-2.3452759E-01,1.4545441E+00
-1.1927133E+02,7.467064E-01,-1.7776489E-01,1.4537811E+00
-1.1926949E+02,7.469236E-01,-1.5457153E-01,1.4606476E+00
-1.1926766E+02,7.468422E-01,-1.3015747E-01,1.4598846E+00
-1.1926583E+02,7.466792E-01,-1.9180298E-01,1.4598846E+00
-1.1926400E+02,7.466385E-01,-3.0868530E-01,1.4568329E+00
-1.1926217E+02,7.465570E-01,-2.6412964E-01,1.4514923E+00
-1.1926034E+02,7.464619E-01,-1.8722534E-01,1.4568329E+00
-1.1925851E+02,7.463261E-01,-1.3107300E-01,1.4583588E+00
-1.1925668E+02,7.463669E-01,-1.8936157E-01,1.4553070E+00
-1.1925485E+02,7.463125E-01,-2.1530151E-01,1.4591217E+00
-1.1925302E+02,7.462310E-01,-1.8753052E-01,1.4621735E+00
-1.1925118E+02,7.464483E-01,-2.1469116E-01,1.4606476E+00
-1.1924935E+02,7.465027E-01,-2.6168823E-01,1.4614105E+00
-1.1924752E+02,7.464755E-01,-2.8366089E-01,1.4606476E+00
-1.1924569E+02,7.462718E-01,-1.8966675E-01,1.4606476E+00
-1.1924386E+02,7.462582E-01,-1.8142700E-01,1.4553070E+00
-1.1924203E+02,7.462718E-01,-1.4236450E-01,1.4568329E+00
-1.1924020E+02,7.461496E-01,-1.8783569E-01,1.4606476E+00
-1.1923837E+02,7.459866E-01,-1.8661499E-01,1.4591217E+00
-1.1923654E+02,7.459323E-01,-9.0789795E-02,1.4614105E+00
-1.1923470E+02,7.458236E-01,-6.8817139E-02,1.4583588E+00
-1.1923287E+02,7.457693E-01,-1.7227173E-01,1.4606476E+00
-1.1923104E+02,7.458915E-01,-2.3208618E-01,1.4575958E+00
-1.1922921E+02,7.460409E-01,-1.4633179E-01,1.4591217E+00
-1.1922738E+02,7.459187E-01,-8.0108643E-02,1.4614105E+00
-1.1922555E+02,7.457829E-01,-1.1337280E-01,1.4606476E+00
-1.1922372E+02,7.457829E-01,-2.3208618E-01,1.4545441E+00
-1.1922189E+02,7.457014E-01,-1.5457153E-01,1.4560699E+00
-1.1922006E+02,7.455113E-01,-7.6751709E-02,1.4621735E+00
-1.1921823E+02,7.455249E-01,-1.4190674E-02,1.4621735E+00
-1.1921639E+02,7.455928E-01,-1.4801025E-02,1.4614105E+00
-1.1921456E+02,7.453483E-01,-1.0726929E-01,1.4682770E+00
-1.1921273E+02,7.451989E-01,-9.9334717E-02,1.4705658E+00
-1.1921090E+02,7.453076E-01,6.8206787E-02,1.4743805E+00
-1.1920907E+02,7.455385E-01,1.0177612E-01,1.4728546E+00
-1.1920724E+02,7.454570E-01,4.5623779E-02,1.4698029E+00
-1.1920541E+02,7.454026E-01,4.1656494E-02,1.4720917E+00
-1.1920358E+02,7.454570E-01,3.4332275E-02,1.4644623E+00
-1.1920175E+02,7.453347E-01,5.3863525E-02,1.4629364E+00
-1.1919991E+02,7.452261E-01,8.1024170E-02,1.4644623E+00
-1.1919808E+02,7.452125E-01,3.9215088E-02,1.4675140E+00
-1.1919625E+02,7.451039E-01,3.0975342E-02,1.4667511E+00
-1.1919442E+02,7.449952E-01,1.0360718E-01,1.4652252E+00
-1.1919259E+02,7.449273E-01,-1.9378662E-02,1.4621735E+00
-1.1919076E+02,7.450088E-01,-6.1798096E-02,1.4614105E+00
-1.1918893E+02,7.451310E-01,5.7525635E-02,1.4568329E+00
-1.1918710E+02,7.449817E-01,1.8203735E-01,1.4606476E+00
-1.1918527E+02,7.449952E-01,2.3696899E-01,1.4659882E+00
-1.1918344E+02,7.449409E-01,2.4337769E-01,1.4667511E+00
-1.1918160E+02,7.449138E-01,1.8753052E-01,1.4675140E+00
-1.1917977E+02,7.446693E-01,2.1408081E-01,1.4698029E+00
-1.1917794E+02,7.446014E-01,2.8488159E-01,1.4698029E+00
-1.1917611E+02,7.446557E-01,2.5253296E-01,1.4667511E+00
-1.1917428E+02,7.445063E-01,1.6830444E-01,1.4659882E+00
-1.1917245E+02,7.445199E-01,7.6446533E-02,1.4698029E+00
-1.1917062E+02,7.446965E-01,-9.3078613E-03,1.4698029E+00
-1.1916879E+02,7.446286E-01,1.2130737E-01,1.4690399E+00
-1.1916696E+02,7.445471E-01,1.6128540E-01,1.4698029E+00
-1.1916512E+02,7.445471E-01,6.7901611E-02,1.4698029E+00
-1.1916329E+02,7.445335E-01,1.3076782E-01,1.4713287E+00
-1.1916146E+02,7.444520E-01,2.0095825E-01,1.4675140E+00
-1.1915963E+02,7.443434E-01,2.3025513E-01,1.4636993E+00
-1.1915780E+02,7.443162E-01,2.7877808E-01,1.4659882E+00
-1.1915597E+02,7.442212E-01,2.4978638E-01,1.4636993E+00
-1.1915414E+02,7.440854E-01,2.3086548E-01,1.4690399E+00
-1.1915231E+02,7.440446E-01,1.5396118E-01,1.4636993E+00
-1.1915048E+02,7.441940E-01,9.5367432E-02,1.4705658E+00
-1.1914864E+02,7.442755E-01,-1.6937256E-02,1.4690399E+00
-1.1914681E+02,7.441668E-01,8.6517334E-02,1.4743805E+00
-1.1914498E+02,7.440718E-01,1.7074585E-01,1.4728546E+00
-1.1914315E+02,7.440718E-01,9.4451904E-02,1.4659882E+00
-1.1914132E+02,7.440175E-01,-3.6163330E-02,1.4705658E+00
-1.1913949E+02,7.439631E-01,-1.5518188E-01,1.4736176E+00
-1.1913766E+02,7.440175E-01,-5.2642822E-02,1.4751434E+00
-1.1913583E+02,7.439767E-01,4.2572021E-02,1.4774323E+00
-1.1913400E+02,7.437866E-01,1.6326904E-02,1.4766693E+00
-1.1913217E+02,7.437187E-01,-1.0177612E-01,1.4736176E+00
-1.1913033E+02,7.438545E-01,-1.8905640E-01,1.4675140E+00
-1.1912850E+02,7.439767E-01,-1.0635376E-01,1.4644623E+00
-1.1912667E+02,7.437594E-01,4.0740967E-02,1.4682770E+00
-1.1912484E+02,7.438545E-01,9.4757080E-02,1.4690399E+00
-1.1912301E+02,7.438952E-01,-1.2191772E-01,1.4667511E+00
-1.1912118E+02,7.438409E-01,-1.2619019E-01,1.4675140E+00
-1.1911935E+02,7.436236E-01,-9.2620850E-02,1.4659882E+00
-1.1911752E+02,7.436915E-01,-1.2100220E-01,1.4698029E+00
-1.1911569E+02,7.434335E-01,-9.4757080E-02,1.4659882E+00
-1.1911385E+02,7.432705E-01,-1.6983032E-01,1.4675140E+00
-1.1911202E+02,7.432977E-01,-1.9485474E-01,1.4652252E+00
-1.1911019E+02,7.435286E-01,-2.0950317E-01,1.4728546E+00
-1.1910836E+02,7.434742E-01,-2.4307251E-01,1.4751434E+00
-1.1910653E+02,7.433520E-01,-1.7715454E-01,1.4728546E+00
-1.1910470E+02,7.434471E-01,-1.8173218E-01,1.4713287E+00
-1.1910287E+02,7.434878E-01,-1.1947632E-01,1.4766693E+00
-1.1910104E+02,7.434199E-01,-1.9973755E-01,1.4766693E+00
-1.1909921E+02,7.432570E-01,-3.1265259E-01,1.4743805E+00
-1.1909738E+02,7.432977E-01,-2.5833130E-01,1.4659882E+00
-1.1909554E+02,7.430397E-01,-1.5853882E-01,1.4690399E+00
-1.1909371E+02,7.430261E-01,-1.3687134E-01,1.4766693E+00
-1.1909188E+02,7.431212E-01,-1.8600464E-01,1.4766693E+00
-1.1909005E+02,7.432298E-01,-3.1906128E-01,1.4751434E+00
-1.1908822E+02,7.431619E-01,-4.2739868E-01,1.4698029E+00
-1.1908639E+02,7.430397E-01,-1.7745972E-01,1.4667511E+00
-1.1908456E+02,7.429310E-01,-1.3412476E-01,1.4682770E+00
-1.1908273E+02,7.428224E-01,-2.2415161E-01,1.4713287E+00
-1.1908090E+02,7.428360E-01,-3.3126831E-01,1.4720917E+00
-1.1907906E+02,7.427409E-01,-4.0115356E-01,1.4690399E+00
-1.1907723E+02,7.428360E-01,-1.8173218E-01,1.4690399E+00
-1.1907540E+02,7.427273E-01,-3.5552979E-02,1.4652252E+00
-1.1907357E+02,7.427002E-01,-1.3778687E-01,1.4690399E+00
-1.1907174E+02,7.427002E-01,-1.0726929E-01,1.4720917E+00
-1.1906991E+02,7.428495E-01,-3.3416748E-02,1.4728546E+00
-1.1906808E+02,7.428360E-01,3.3416748E-02,1.4728546E+00
-1.1906625E+02,7.426458E-01,-1.5106201E-02,1.4797211E+00
-1.1906442E+02,7.427002E-01,-3.7994385E-02,1.4751434E+00
-1.1906259E+02,7.426458E-01,-1.8142700E-01,1.4705658E+00
-1.1906075E+02,7.425779E-01,-1.2863159E-01,1.4698029E+00
-1.1905892E+02,7.424014E-01,-9.5367432E-02,1.4751434E+00
-1.1905709E+02,7.423335E-01,-2.5588989E-01,1.4751434E+00
-1.1905526E+02,7.421434E-01,-1.1337280E-01,1.4720917E+00
-1.1905343E+02,7.421570E-01,1.9989014E-02,1.4728546E+00
-1.1905160E+02,7.421434E-01,1.2191772E-01,1.4690399E+00
-1.1904977E+02,7.422520E-01,1.2496948E-01,1.4743805E+00
-1.1904794E+02,7.421434E-01,8.4381104E-02,1.4751434E+00
-1.1904611E+02,7.420891E-01,1.2924194E-01,1.4736176E+00
-1.1904427E+02,7.421298E-01,1.8417358E-01,1.4736176E+00
-1.1904244E+02,7.421434E-01,2.4307251E-01,1.4759064E+00
-1.1904061E+02,7.419940E-01,1.4419556E-01,1.4759064E+00
-1.1903878E+02,7.419397E-01,1.8936157E-01,1.4774323E+00
-1.1903695E+02,7.419261E-01,2.7664185E-01,1.4781952E+00
-1.1903512E+02,7.417495E-01,1.0818481E-01,1.4743805E+00
-1.1903329E+02,7.416816E-01,6.2408447E-02,1.4789581E+00
-1.1903146E+02,7.417360E-01,7.3089600E-02,1.4751434E+00
-1.1902963E+02,7.419668E-01,1.2130737E-01,1.4713287E+00
-1.1902780E+02,7.420211E-01,3.0868530E-01,1.4690399E+00
-1.1902596E+02,7.418718E-01,3.8925171E-01,1.4667511E+00
-1.1902413E+02,7.418310E-01,2.6901245E-01,1.4652252E+00
-1.1902230E+02,7.418853E-01,1.5640259E-01,1.4698029E+00
-1.1902047E+02,7.416681E-01,3.2241821E-01,1.4736176E+00
-1.1901864E+02,7.415458E-01,3.9718628E-01,1.4690399E+00
-1.1901681E+02,7.414372E-01,5.5740356E-01,1.4698029E+00
-1.1901498E+02,7.413286E-01,5.7449341E-01,1.4705658E+00
-1.1901315E+02,7.412471E-01,5.0857544E-01,1.4751434E+00
-1.1901132E+02,7.414372E-01,6.6421509E-01,1.4736176E+00
-1.1900948E+02,7.416002E-01,5.8425903E-01,1.4675140E+00
-1.1900765E+02,7.416137E-01,5.3024292E-01,1.4736176E+00
-1.1900582E+02,7.413421E-01,4.1213989E-01,1.4728546E+00
-1.1900399E+02,7.414508E-01,4.8873901E-01,1.4705658E+00
-1.1900216E+02,7.413965E-01,5.1254272E-01,1.4743805E+00
-1.1900033E+02,7.412063E-01,5.1162720E-01,1.4759064E+00
-1.1899850E+02,7.412199E-01,7.2128296E-01,1.4766693E+00
-1.1899667E+02,7.411656E-01,7.7835083E-01,1.4759064E+00
-1.1899484E+02,7.410162E-01,9.9227905E-01,1.4751434E+00
-1.1899301E+02,7.409347E-01,9.7610474E-01,1.4812469E+00
-1.1899117E+02,7.410162E-01,7.4203491E-01,1.4797211E+00
-1.1898934E+02,7.411384E-01,7.0785522E-01,1.4827728E+00
-1.1898751E+02,7.411792E-01,8.3786011E-01,1.4774323E+00
-1.1898568E+02,7.409619E-01,8.7478638E-01,1.4812469E+00
-1.1898385E+02,7.411113E-01,9.1903687E-01,1.4751434E+00
-1.1898202E+02,7.409619E-01,8.4304810E-01,1.4751434E+00
-1.1898019E+02,7.408125E-01,7.0785522E-01,1.4736176E+00
-1.1897836E+02,7.407174E-01,7.2982788E-01,1.4781952E+00
-1.1897653E+02,7.406360E-01,7.5119019E-01,1.4728546E+00
-1.1897469E+02,7.405137E-01,5.7601929E-01,1.4781952E+00
-1.1897286E+02,7.405273E-01,4.5608521E-01,1.4827728E+00
-1.1897103E+02,7.406360E-01,4.7195435E-01,1.4804840E+00
-1.1896920E+02,7.408261E-01,4.8294067E-01,1.4827728E+00
-1.1896737E+02,7.407174E-01,5.5526733E-01,1.4751434E+00
-1.1896554E+02,7.406767E-01,3.9901733E-01,1.4781952E+00
-1.1896371E+02,7.407582E-01,3.5568237E-01,1.4827728E+00
-1.1896188E+02,7.407039E-01,3.4408569E-01,1.4789581E+00
-1.1896005E+02,7.404323E-01,1.8630981E-01,1.4751434E+00
-1.1895822E+02,7.403372E-01,1.1489868E-01,1.4804840E+00
-1.1895638E+02,7.403100E-01,1.2680054E-01,1.4774323E+00
-1.1895455E+02,7.401878E-01,2.1347046E-01,1.4804840E+00
-1.1895272E+02,7.401742E-01,2.1530151E-01,1.4873505E+00
-1.1895089E+02,7.403372E-01,1.3992310E-01,1.4827728E+00
-1.1894906E+02,7.404866E-01,6.3323975E-02,1.4820099E+00
-1.1894723E+02,7.403372E-01,4.0130615E-02,1.4835358E+00
-1.1894540E+02,7.401878E-01,1.2710571E-01,1.4820099E+00
-1.1894357E+02,7.402693E-01,4.4708252E-02,1.4842987E+00
-1.1894174E+02,7.401742E-01,-6.6986084E-02,1.4827728E+00
-1.1893990E+02,7.400792E-01,-1.8173218E-01,1.4743805E+00
-1.1893807E+02,7.399705E-01,-1.8081665E-01,1.4774323E+00
-1.1893624E+02,7.399162E-01,4.8675537E-02,1.4781952E+00
-1.1893441E+02,7.396989E-01,-5.2947998E-02,1.4751434E+00
-1.1893258E+02,7.395224E-01,-1.8905640E-01,1.4804840E+00
-1.1893075E+02,7.396039E-01,-3.2058716E-01,1.4804840E+00
-1.1892892E+02,7.397532E-01,-2.3178101E-01,1.4873505E+00
-1.1892709E+02,7.396446E-01,-2.7847290E-01,1.4781952E+00
-1.1892526E+02,7.396718E-01,-2.2506714E-01,1.4865875E+00
-1.1892343E+02,7.397261E-01,-2.3086548E-01,1.4850616E+00
-1.1892159E+02,7.395495E-01,-3.6483765E-01,1.4850616E+00
-1.1891976E+02,7.393051E-01,-3.6788940E-01,1.4881134E+00
-1.1891793E+02,7.392100E-01,-4.4540405E-01,1.4873505E+00
-1.1891610E+02,7.393051E-01,-4.1000366E-01,1.4835358E+00
-1.1891427E+02,7.392100E-01,-3.4042358E-01,1.4865875E+00
-1.1891244E+02,7.391014E-01,-2.5527954E-01,1.4858246E+00
-1.1891061E+02,7.391964E-01,-2.8427124E-01,1.4850616E+00
-1.1890878E+02,7.394001E-01,-4.2770386E-01,1.4865875E+00
-1.1890695E+02,7.391014E-01,-4.1030884E-01,1.4850616E+00
-1.1890511E+02,7.390606E-01,-4.2068481E-01,1.4812469E+00
-1.1890328E+02,7.391150E-01,-3.7460327E-01,1.4842987E+00
-1.1890145E+02,7.391285E-01,-4.1030884E-01,1.4850616E+00
-1.1889962E+02,7.389656E-01,-5.2505493E-01,1.4896393E+00
-1.1889779E+02,7.389113E-01,-4.5883179E-01,1.4873505E+00
-1.1889596E+02,7.387890E-01,-3.0807495E-01,1.4865875E+00
-1.1889413E+02,7.385989E-01,-3.3279419E-01,1.4904022E+00
-1.1889230E+02,7.385717E-01,-4.4235229E-01,1.4911652E+00
-1.1889047E+02,7.387076E-01,-4.8294067E-01,1.4896393E+00
-1.1888864E+02,7.388705E-01,-5.4122925E-01,1.4904022E+00
-1.1888680E+02,7.387619E-01,-4.5333862E-01,1.4926910E+00
-1.1888497E+02,7.386804E-01,-4.3533325E-01,1.4873505E+00
-1.1888314E+02,7.386668E-01,-5.6076050E-01,1.4865875E+00
-1.1888131E+02,7.385717E-01,-5.0827026E-01,1.4919281E+00
-1.1887948E+02,7.383952E-01,-4.6646118E-01,1.4865875E+00
-1.1887765E+02,7.382187E-01,-5.0918579E-01,1.4881134E+00
-1.1887582E+02,7.381779E-01,-5.9829712E-01,1.4804840E+00
-1.1887399E+02,7.379742E-01,-7.5119019E-01,1.4873505E+00
-1.1887216E+02,7.379878E-01,-6.7276001E-01,1.4881134E+00
-1.1887032E+02,7.382322E-01,-5.7907104E-01,1.4865875E+00
-1.1886849E+02,7.383409E-01,-4.5639038E-01,1.4911652E+00
-1.1886666E+02,7.382187E-01,-4.9789429E-01,1.4919281E+00
-1.1886483E+02,7.381236E-01,-5.5679321E-01,1.4934540E+00
-1.1886300E+02,7.381915E-01,-4.9758911E-01,1.4904022E+00
-1.1886117E+02,7.381508E-01,-4.9667358E-01,1.4926910E+00
-1.1885934E+02,7.378792E-01,-4.3045044E-01,1.4949799E+00
-1.1885751E+02,7.378520E-01,-3.4835815E-01,1.4965057E+00
-1.1885568E+02,7.376483E-01,-2.4368286E-01,1.4972687E+00
-1.1885384E+02,7.375668E-01,-2.4215698E-01,1.4949799E+00
-1.1885201E+02,7.376347E-01,-2.6779175E-01,1.4957428E+00
-1.1885018E+02,7.378248E-01,-3.8558960E-01,1.4942169E+00
-1.1884835E+02,7.377977E-01,-4.1305542E-01,1.4972687E+00
-1.1884652E+02,7.376619E-01,-3.3767700E-01,1.4942169E+00
-1.1884469E+02,7.376075E-01,-2.8884888E-01,1.4904022E+00
-1.1884286E+02,7.376211E-01,-2.6351929E-01,1.4911652E+00
-1.1884103E+02,7.375804E-01,-3.2852173E-01,1.4858246E+00
-1.1883920E+02,7.372545E-01,-3.1265259E-01,1.4904022E+00
-1.1883737E+02,7.371866E-01,-1.4999390E-01,1.4926910E+00
-1.1883553E+02,7.371051E-01,-1.1795044E-01,1.4904022E+00
-1.1883370E+02,7.371594E-01,-2.5253296E-01,1.4934540E+00
-1.1883187E+02,7.370508E-01,-3.4439087E-01,1.4919281E+00
-1.1883004E+02,7.372273E-01,-2.0217896E-01,1.4934540E+00
-1.1882821E+02,7.373224E-01,-3.0975342E-02,1.4942169E+00
-1.1882638E+02,7.371730E-01,-3.6773682E-02,1.4949799E+00
-1.1882455E+02,7.371051E-01,-1.3290405E-01,1.4904022E+00
-1.1882272E+02,7.370508E-01,-1.8753052E-01,1.4911652E+00
-1.1882089E+02,7.370100E-01,-6.7596436E-02,1.4919281E+00
-1.1881905E+02,7.367384E-01,-2.2735596E-02,1.4888763E+00
-1.1881722E+02,7.366433E-01,-6.3629150E-02,1.4873505E+00
-1.1881539E+02,7.365347E-01,-3.4027100E-02,1.4896393E+00
-1.1881356E+02,7.364396E-01,-8.9569092E-02,1.4949799E+00
-1.1881173E+02,7.364261E-01,-1.3168335E-01,1.4888763E+00
-1.1880990E+02,7.367248E-01,-2.4246216E-01,1.4934540E+00
-1.1880807E+02,7.366977E-01,-3.0990601E-01,1.4949799E+00
-1.1880624E+02,7.365347E-01,-1.3656616E-01,1.4934540E+00
-1.1880441E+02,7.365075E-01,-3.4942627E-02,1.4934540E+00
-1.1880258E+02,7.364532E-01,-7.6751709E-02,1.4934540E+00
-1.1880074E+02,7.364396E-01,-3.0227661E-01,1.4934540E+00
-1.1879891E+02,7.362224E-01,-3.4103394E-01,1.4949799E+00
-1.1879708E+02,7.363174E-01,-1.5640259E-01,1.4995575E+00
-1.1879525E+02,7.361952E-01,-7.7819824E-03,1.4965057E+00
-1.1879342E+02,7.360730E-01,-8.5296631E-02,1.5010834E+00
-1.1879159E+02,7.359236E-01,-1.9210815E-01,1.4965057E+00
-1.1878976E+02,7.361680E-01,-2.2262573E-01,1.4987946E+00
-1.1878793E+02,7.361680E-01,-1.7807007E-01,1.4957428E+00
-1.1878610E+02,7.359779E-01,-3.2196045E-02,1.4980316E+00
-1.1878426E+02,7.360322E-01,-1.2191772E-01,1.5003204E+00
-1.1878243E+02,7.361273E-01,-2.2109985E-01,1.4980316E+00
-1.1878060E+02,7.359507E-01,-2.1560669E-01,1.4972687E+00
-1.1877877E+02,7.356112E-01,-2.7389526E-01,1.4995575E+00
-1.1877694E+02,7.356112E-01,-1.7715454E-01,1.4949799E+00
-1.1877511E+02,7.355841E-01,-1.8630981E-01,1.4949799E+00
-1.1877328E+02,7.354754E-01,-2.8854370E-01,1.4934540E+00
-1.1877145E+02,7.353668E-01,-2.4002075E-01,1.4957428E+00
-1.1876962E+02,7.356791E-01,-2.0401001E-01,1.4949799E+00
-1.1876779E+02,7.356112E-01,-2.2781372E-01,1.4995575E+00
-1.1876595E+02,7.354347E-01,-2.5039673E-01,1.5003204E+00
-1.1876412E+02,7.354211E-01,-3.0044556E-01,1.5033722E+00
-1.1876229E+02,7.353668E-01,-2.7389526E-01,1.4972687E+00
-1.1876046E+02,7.352853E-01,-2.7297974E-01,1.5041351E+00
-1.1875863E+02,7.351495E-01,-4.1000366E-01,1.4987946E+00
-1.1875680E+02,7.351495E-01,-4.6127319E-01,1.5003204E+00
-1.1875497E+02,7.351631E-01,-3.3737183E-01,1.4965057E+00
-1.1875314E+02,7.349051E-01,-3.5415649E-01,1.4987946E+00
-1.1875131E+02,7.348372E-01,-3.9138794E-01,1.4995575E+00
-1.1874947E+02,7.350273E-01,-4.1671753E-01,1.4919281E+00
-1.1874764E+02,7.349458E-01,-3.2852173E-01,1.4957428E+00
-1.1874581E+02,7.347285E-01,-2.3483276E-01,1.5018463E+00
-1.1874398E+02,7.349458E-01,-2.5833130E-01,1.4995575E+00
-1.1874215E+02,7.349458E-01,-2.8488159E-01,1.4926910E+00
-1.1874032E+02,7.348643E-01,-3.4042358E-01,1.4957428E+00
-1.1873849E+02,7.345384E-01,-3.2852173E-01,1.4980316E+00
-1.1873666E+02,7.345112E-01,-3.1906128E-01,1.4934540E+00
-1.1873483E+02,7.342668E-01,-2.7267456E-01,1.4949799E+00
-1.1873300E+02,7.342396E-01,-3.1509399E-01,1.4972687E+00
-1.1873116E+02,7.342668E-01,-3.0532837E-01,1.4980316E+00
-1.1872933E+02,7.345248E-01,-1.5884399E-01,1.5010834E+00
-1.1872750E+02,7.344705E-01,-1.8447876E-01,1.4980316E+00
-1.1872567E+02,7.343483E-01,-1.8417358E-01,1.4957428E+00
-1.1872384E+02,7.344162E-01,-1.3046265E-01,1.4987946E+00
-1.1872201E+02,7.344297E-01,-1.5182495E-01,1.5041351E+00
-1.1872018E+02,7.341581E-01,-4.1961670E-02,1.5041351E+00
-1.1871835E+02,7.339816E-01,-4.9285889E-02,1.5079498E+00
-1.1871652E+02,7.339409E-01,-2.7359009E-01,1.5087128E+00
-1.1871468E+02,7.338730E-01,-2.4948120E-01,1.5026093E+00
-1.1871285E+02,7.339137E-01,-1.6647339E-01,1.5056610E+00
-1.1871102E+02,7.338730E-01,-5.0506592E-02,1.4995575E+00
-1.1870919E+02,7.341310E-01,-1.2741089E-01,1.4972687E+00
-1.1870736E+02,7.339816E-01,-1.3748169E-01,1.4995575E+00
-1.1870553E+02,7.336285E-01,-1.8234253E-01,1.5041351E+00
-1.1870370E+02,7.339273E-01,-1.1154175E-01,1.5003204E+00
-1.1870187E+02,7.339544E-01,-1.5029907E-01,1.4987946E+00
-1.1870004E+02,7.336964E-01,-1.6677856E-01,1.4995575E+00
-1.1869821E+02,7.336013E-01,-2.0217896E-01,1.5048981E+00
-1.1869637E+02,7.334112E-01,-1.1154175E-01,1.5094757E+00
-1.1869454E+02,7.333976E-01,6.0577393E-02,1.5048981E+00
-1.1869271E+02,7.333297E-01,-2.1514893E-02,1.5071869E+00
-1.1869088E+02,7.333569E-01,-4.4250488E-03,1.5071869E+00
-1.1868905E+02,7.335878E-01,9.0179443E-02,1.5110016E+00
-1.1868722E+02,7.334927E-01,2.0462036E-01,1.5094757E+00
-1.1868539E+02,7.331396E-01,2.2109985E-01,1.5087128E+00
-1.1868356E+02,7.332211E-01,1.1001587E-01,1.5094757E+00
-1.1868173E+02,7.330989E-01,8.0108643E-02,1.5102386E+00
-1.1867989E+02,7.329767E-01,1.5151978E-01,1.5102386E+00
-1.1867806E+02,7.328001E-01,2.2445679E-01,1.5110016E+00
-1.1867623E+02,7.327186E-01,1.8783569E-01,1.5117645E+00
-1.1867440E+02,7.325285E-01,1.1795044E-01,1.5140533E+00
-1.1867257E+02,7.326643E-01,1.3168335E-01,1.5140533E+00
-1.1867074E+02,7.327322E-01,9.9945068E-02,1.5193939E+00
-1.1866891E+02,7.328409E-01,1.9699097E-01,1.5132904E+00
-1.1866708E+02,7.327458E-01,1.4968872E-01,1.5186310E+00
-1.1866525E+02,7.325692E-01,5.9051514E-02,1.5163422E+00
-1.1866342E+02,7.326371E-01,1.5701294E-01,1.5163422E+00
-1.1866158E+02,7.326507E-01,7.5836182E-02,1.5186310E+00
-1.1865975E+02,7.323927E-01,5.0201416E-02,1.5140533E+00
-1.1865792E+02,7.322569E-01,5.9661865E-02,1.5171051E+00
-1.1865609E+02,7.322162E-01,1.1306763E-01,1.5163422E+00
-1.1865426E+02,7.320804E-01,1.1917114E-01,1.5125275E+00
-1.1865243E+02,7.320804E-01,8.9874268E-02,1.5163422E+00
-1.1865060E+02,7.320668E-01,6.7901611E-02,1.5163422E+00
-1.1864877E+02,7.322705E-01,-6.0882568E-02,1.5186310E+00
-1.1864694E+02,7.320804E-01,1.9638062E-01,1.5148163E+00
-1.1864510E+02,7.319717E-01,2.0339966E-01,1.5102386E+00
-1.1864327E+02,7.321347E-01,-1.0681152E-03,1.5132904E+00
-1.1864144E+02,7.321075E-01,-1.1062622E-01,1.5132904E+00
-1.1863961E+02,7.318223E-01,-8.7432861E-02,1.5155792E+00
-1.1863778E+02,7.316865E-01,1.3961792E-01,1.5201569E+00
-1.1863595E+02,7.316186E-01,2.4642944E-01,1.5178680E+00
-1.1863412E+02,7.315915E-01,1.9821167E-01,1.5163422E+00
-1.1863229E+02,7.315371E-01,9.7808838E-02,1.5132904E+00
-1.1863046E+02,7.316322E-01,2.0294189E-02,1.5186310E+00
-1.1862863E+02,7.318087E-01,1.0482788E-01,1.5209198E+00
-1.1862679E+02,7.316458E-01,6.5155029E-02,1.5209198E+00
-1.1862496E+02,7.314692E-01,8.6975098E-03,1.5186310E+00
-1.1862313E+02,7.314421E-01,-8.6212158E-02,1.5163422E+00
-1.1862130E+02,7.315643E-01,-6.5460205E-02,1.5201569E+00
-1.1861947E+02,7.313470E-01,-1.2252808E-01,1.5201569E+00
-1.1861764E+02,7.312520E-01,-1.9821167E-01,1.5201569E+00
-1.1861581E+02,7.311569E-01,-1.0299683E-01,1.5224457E+00
-1.1861398E+02,7.310211E-01,-1.7242432E-02,1.5201569E+00
-1.1861215E+02,7.310211E-01,-1.5716553E-02,1.5201569E+00
-1.1861031E+02,7.311433E-01,-1.0177612E-01,1.5140533E+00
-1.1860848E+02,7.313606E-01,-2.3391724E-01,1.5163422E+00
-1.1860665E+02,7.310075E-01,-1.1062622E-01,1.5178680E+00
